timestamp,process_name,cpu_usage,memory_usage,file_read_count,file_write_count,file_delete_count,registry_change_count,network_connections,entropy,extension_change,process_spawn_count,label
2026-01-01 13:34:00,slack.exe,7.33,198.54,3,1,0,0,1,1.9715,0,0,0
2026-01-01 10:48:50,acrobat.exe,21.73,78.2,6,1,0,1,3,2.2763,0,0,0
2026-01-01 17:02:20,syswow64svc.exe,59.93,290.49,4,26,3,3,1,7.2436,1,3,1
2026-01-01 12:28:00,excel.exe,6.99,153.09,5,2,0,0,1,2.5759,0,1,0
2026-01-01 14:54:40,powershell.exe,20.61,178.66,6,2,0,0,2,2.1125,0,1,0
2026-01-01 16:02:20,svchost.exe,17.87,190.98,4,2,0,1,3,1.7831,0,1,0
2026-01-01 19:52:10,wmiprvse_helper.exe,47.59,308.03,6,23,3,4,0,7.5086,1,2,1
2026-01-01 22:00:20,conhost_srv.exe,83.4,304.29,11,27,3,5,2,7.0436,0,0,1
2026-01-01 10:21:40,firefox.exe,16.7,56.01,6,3,0,0,1,4.1192,0,0,0
2026-01-01 11:24:30,cmd.exe,7.55,56.38,5,1,1,0,1,2.856,0,1,0
2026-01-01 12:21:50,code.exe,18.24,139.12,4,1,2,1,2,0.2293,0,0,0
2026-01-01 17:51:30,winlogon_svc.exe,74.55,133.39,11,28,0,4,1,7.5516,1,1,1
2026-01-01 21:56:30,winlogon_svc.exe,82.95,301.13,3,37,4,0,0,7.7483,1,4,1
2026-01-01 14:43:00,excel.exe,22.58,121.39,2,1,0,0,1,2.785,0,0,0
2026-01-01 21:03:10,winlogon_svc.exe,77.38,273.01,5,28,9,5,1,6.9567,1,1,1
2026-01-01 18:45:20,conhost_srv.exe,74.68,285.32,6,26,4,4,1,6.9867,1,3,1
2026-01-01 12:22:10,powershell.exe,14.32,59.41,2,1,0,1,2,4.6583,0,1,0
2026-01-01 17:39:40,lsass_helper.exe,52.54,396.36,11,25,6,0,1,7.3473,1,2,1
2026-01-01 14:55:10,chrome.exe,10.56,131.88,4,3,0,0,3,2.5855,0,1,0
2026-01-01 19:42:40,rundll32_helper.exe,41.03,129.5,17,32,2,3,0,7.2748,1,3,1
2026-01-01 08:38:40,powerpnt.exe,15.81,177.71,3,3,1,1,3,2.67,0,0,0
2026-01-01 18:38:00,lsass_helper.exe,36.46,114.51,5,25,7,5,1,7.9098,1,2,1
2026-01-02 00:10:30,wmiprvse_helper.exe,86.79,110.15,6,20,7,6,0,7.2191,1,0,1
2026-01-01 12:12:50,winword.exe,5.25,167.11,2,3,1,2,3,2.4194,0,2,0
2026-01-01 13:37:30,explorer.exe,3.74,159.34,6,2,0,1,2,2.8449,0,0,0
2026-01-01 11:18:40,powerpnt.exe,6.78,99.57,5,0,1,0,0,0.4504,0,0,0
2026-01-01 14:50:00,explorer.exe,3.85,133.79,9,2,0,1,0,1.2449,0,0,0
2026-01-01 20:23:00,lsass_helper.exe,61.61,99.55,8,26,5,5,0,7.2626,1,1,1
2026-01-01 10:36:50,code.exe,20.49,109.73,11,0,0,1,2,3.4307,0,1,0
2026-01-01 19:01:20,lsass_helper.exe,85.13,294.24,12,22,6,4,3,7.5079,1,1,1
2026-01-01 11:52:20,svchost.exe,18.92,38.67,2,3,0,1,5,2.1575,0,0,0
2026-01-02 00:22:30,wscript_svc.exe,48.89,261.09,6,28,1,2,0,7.3748,1,3,1
2026-01-01 13:01:00,notepad.exe,16.63,58.07,7,1,0,0,4,2.8864,0,0,0
2026-01-01 22:22:10,wmiprvse_helper.exe,35.94,309.31,8,29,5,5,1,7.2337,1,5,1
2026-01-01 21:50:20,conhost_srv.exe,81.79,393.06,7,18,7,4,0,7.5127,1,4,1
2026-01-01 17:49:20,rundll32_helper.exe,72.15,210.99,8,25,2,5,1,7.225,1,1,1
2026-01-01 15:11:20,acrobat.exe,15.63,123.91,3,2,0,0,0,2.2641,0,1,0
2026-01-01 11:12:20,svchost.exe,9.37,180.84,2,2,0,2,3,2.155,0,0,0
2026-01-01 18:12:00,conhost_srv.exe,35.24,374.41,9,25,4,6,0,8.0,1,2,1
2026-01-01 21:54:30,csrss_svc.exe,71.4,183.37,5,22,1,3,2,7.0432,1,3,1
2026-01-01 12:57:20,svchost.exe,13.93,172.55,4,2,0,0,0,2.3708,0,0,0
2026-01-01 23:00:30,wmiprvse_helper.exe,69.22,116.53,11,25,3,3,4,6.9761,1,3,1
2026-01-01 20:30:10,taskhost_helper.exe,60.24,384.75,6,26,5,6,1,8.0,1,1,1
2026-01-01 22:31:10,csrss_svc.exe,32.53,358.4,11,29,5,4,4,7.0986,1,5,1
2026-01-01 17:31:30,winlogon_svc.exe,65.57,332.94,7,27,4,2,3,7.6991,1,1,1
2026-01-01 22:32:40,rundll32_helper.exe,87.63,159.3,4,22,4,7,1,7.1393,1,1,1
2026-01-01 15:19:50,svchost.exe,5.85,133.93,3,0,0,3,3,1.7094,0,2,0
2026-01-01 19:59:00,syswow64svc.exe,65.82,273.91,6,26,5,4,2,7.3909,0,0,1
2026-01-01 11:39:20,code.exe,22.32,192.88,8,3,0,1,1,3.599,0,1,0
2026-01-01 14:10:50,outlook.exe,6.78,183.43,2,2,1,0,2,2.948,0,2,0
2026-01-01 15:55:10,chrome.exe,24.68,94.9,3,1,0,0,1,2.545,0,2,0
2026-01-01 17:58:20,svc_update32.exe,64.44,81.16,5,22,4,3,1,6.8706,0,4,1
2026-01-01 08:02:10,powershell.exe,7.83,56.11,1,0,0,0,3,2.5532,0,1,0
2026-01-01 09:56:10,powerpnt.exe,13.0,48.35,4,0,0,0,4,2.4651,0,0,0
2026-01-01 17:53:10,winlogon_svc.exe,45.04,186.95,10,18,6,2,2,7.3256,1,2,1
2026-01-01 09:29:50,svchost.exe,10.34,51.05,13,2,0,3,2,1.963,0,1,0
2026-01-01 14:22:40,chrome.exe,9.61,98.37,3,1,0,0,4,2.3923,0,0,0
2026-01-01 13:56:30,slack.exe,6.66,198.82,4,1,0,0,1,5.0,0,2,0
2026-01-01 09:34:30,cmd.exe,23.91,178.0,3,0,0,1,0,0.2291,0,0,0
2026-01-01 18:32:00,conhost_srv.exe,82.57,192.34,10,29,7,4,2,7.8669,1,6,1
2026-01-01 12:35:40,teams.exe,17.29,112.7,5,3,0,1,1,2.3034,0,0,0
2026-01-01 08:28:30,notepad.exe,4.1,168.78,6,3,0,1,7,1.8486,0,0,0
2026-01-01 12:40:00,explorer.exe,16.06,98.32,5,1,1,0,0,2.6427,0,0,0
2026-01-01 22:04:00,syswow64svc.exe,84.68,276.23,4,30,4,3,0,7.7947,0,0,1
2026-01-01 13:24:30,cmd.exe,16.69,30.89,4,5,1,0,3,2.0754,0,0,0
2026-01-01 10:17:00,cmd.exe,17.77,74.57,2,0,0,0,0,3.4208,0,2,0
2026-01-01 23:02:40,rundll32_helper.exe,81.73,283.94,14,32,5,7,2,7.5396,1,3,1
2026-01-01 12:34:40,powershell.exe,24.1,138.04,5,3,0,0,2,2.5494,0,1,0
2026-01-01 18:17:10,wmiprvse_helper.exe,51.93,220.6,16,23,3,5,0,7.8084,1,2,1
2026-01-01 22:10:10,taskhost_helper.exe,54.32,111.88,8,26,6,5,0,7.8606,1,1,1
2026-01-01 19:51:00,rundll32_helper.exe,71.16,220.25,7,28,6,2,1,8.0,1,0,1
2026-01-01 19:57:50,csrss_svc.exe,33.46,164.22,11,20,5,6,0,6.5768,0,5,1
2026-01-01 22:44:40,lsass_helper.exe,73.38,170.95,3,23,4,3,1,6.7673,0,1,1
2026-01-01 17:08:00,lsass_helper.exe,75.35,232.11,5,30,5,4,0,6.1906,1,1,1
2026-01-01 10:10:20,winword.exe,1.66,154.84,7,2,0,2,2,4.2673,0,1,0
2026-01-01 11:54:20,code.exe,24.75,45.38,7,3,0,0,2,2.3711,0,0,0
2026-01-01 17:09:20,rundll32_helper.exe,68.29,82.09,9,25,3,2,1,7.3097,1,1,1
2026-01-01 20:28:20,svc_update32.exe,73.54,206.57,7,24,9,3,0,7.2393,1,2,1
2026-01-01 15:51:00,notepad.exe,12.57,113.7,10,2,0,1,2,1.4675,0,1,0
2026-01-01 14:35:50,outlook.exe,3.12,57.87,3,1,0,1,3,3.0469,0,2,0
2026-01-01 08:54:00,slack.exe,11.86,89.96,6,4,0,1,6,4.3907,0,0,0
2026-01-01 12:26:00,notepad.exe,6.84,48.39,0,2,0,0,2,1.0829,0,0,0
2026-01-01 15:57:10,powershell.exe,13.77,63.96,9,2,0,0,3,2.3635,0,1,0
2026-01-01 22:43:00,lsass_helper.exe,40.09,159.73,11,32,3,4,1,7.3319,1,1,1
2026-01-01 14:26:00,notepad.exe,10.13,192.99,4,2,0,0,1,1.0651,0,1,0
2026-01-01 16:18:40,powerpnt.exe,14.71,196.47,3,4,0,0,3,2.4451,0,1,0
2026-01-01 23:50:40,syswow64svc.exe,66.81,314.71,10,23,4,2,2,8.0,1,1,1
2026-01-01 20:46:40,svc_update32.exe,49.46,118.64,6,25,3,2,0,7.4496,1,0,1
2026-01-01 22:31:30,winlogon_svc.exe,54.48,230.18,6,36,2,4,1,7.7018,1,1,1
2026-01-01 12:12:20,svchost.exe,9.01,154.18,5,2,0,0,3,0.3809,0,0,0
2026-01-01 20:56:50,taskhost_helper.exe,49.33,247.96,7,22,4,4,1,6.4737,1,0,1
2026-01-01 22:58:30,taskhost_helper.exe,39.15,150.31,9,27,2,4,3,7.7367,1,1,1
2026-01-01 17:59:50,winlogon_svc.exe,45.8,389.61,10,25,8,6,1,7.8347,1,4,1
2026-01-01 16:55:10,taskhost_helper.exe,79.74,256.99,8,24,4,3,2,7.2202,1,1,1
2026-01-01 21:57:40,rundll32_helper.exe,74.19,370.29,10,23,7,5,1,7.5622,1,1,1
2026-01-01 18:25:10,taskhost_helper.exe,59.79,153.62,6,26,4,1,2,7.326,0,2,1
2026-01-01 18:29:40,lsass_helper.exe,79.49,313.53,11,25,5,5,0,7.5848,1,0,1
2026-01-01 10:36:20,acrobat.exe,14.11,119.89,8,4,1,0,1,3.0176,0,1,0
2026-01-01 09:09:10,firefox.exe,4.67,195.6,5,5,0,0,2,2.1578,0,0,0
2026-01-01 14:32:30,explorer.exe,13.35,64.63,4,2,0,1,1,2.992,1,0,0
2026-01-01 21:55:50,wscript_svc.exe,70.61,379.43,6,23,6,6,1,7.2475,1,4,1
2026-01-01 09:09:50,svchost.exe,3.67,191.32,2,0,0,1,4,0.8967,0,1,0
2026-01-01 17:52:50,csrss_svc.exe,86.19,86.44,8,25,4,4,1,7.3079,1,2,1
2026-01-01 17:14:50,winlogon_svc.exe,41.76,106.36,13,32,2,6,0,7.104,1,2,1
2026-01-01 15:56:50,code.exe,12.82,121.07,8,1,1,0,2,1.9806,0,1,0
2026-01-01 16:33:20,svc_update32.exe,65.38,185.7,3,17,7,3,0,7.502,1,2,1
2026-01-01 11:07:10,powershell.exe,1.14,194.93,2,2,0,0,1,3.4601,0,0,0
2026-01-01 09:11:40,firefox.exe,1.2,142.21,8,3,0,0,1,3.4426,0,0,0
2026-01-01 23:38:40,conhost_srv.exe,60.49,371.27,10,24,5,3,1,7.2948,1,1,1
2026-01-01 12:45:20,winword.exe,21.24,42.89,9,1,0,0,1,0.127,0,1,0
2026-01-01 17:40:40,syswow64svc.exe,37.17,261.24,7,19,5,5,2,6.7424,1,0,1
2026-01-01 11:34:40,powershell.exe,11.97,91.26,4,4,0,0,2,4.0604,0,0,0
2026-01-01 17:59:00,syswow64svc.exe,81.19,220.87,7,36,6,6,1,7.2665,1,2,1
2026-01-01 17:02:30,wscript_svc.exe,33.7,198.12,6,23,6,3,2,6.7755,1,2,1
2026-01-01 13:39:10,firefox.exe,17.33,30.43,3,3,1,1,3,2.1515,0,1,0
2026-01-01 12:26:50,code.exe,17.48,42.78,7,1,0,0,0,2.4828,0,0,0
2026-01-01 21:59:00,syswow64svc.exe,56.9,183.07,10,23,5,2,1,7.7055,1,4,1
2026-01-02 00:36:00,rundll32_helper.exe,34.42,281.28,8,20,3,5,1,8.0,1,2,1
2026-01-01 14:35:30,excel.exe,9.44,33.78,1,2,1,1,2,4.1831,0,1,0
2026-01-01 20:15:10,taskhost_helper.exe,75.87,192.11,9,25,2,8,1,7.0905,1,1,1
2026-01-01 15:02:00,cmd.exe,4.44,191.06,7,3,0,0,2,1.4633,0,0,0
2026-01-01 14:13:00,excel.exe,16.84,158.98,6,1,0,0,3,2.0584,0,1,0
2026-01-01 19:52:40,rundll32_helper.exe,82.34,107.67,6,23,4,6,1,7.1435,1,0,1
2026-01-01 16:28:20,svc_update32.exe,61.01,178.24,8,30,8,3,2,7.3436,1,1,1
2026-01-01 20:45:40,syswow64svc.exe,88.75,139.58,7,24,2,5,1,7.6142,1,1,1
2026-01-01 10:40:10,chrome.exe,24.2,145.8,4,3,0,0,1,0.97,0,0,0
2026-01-01 15:42:00,cmd.exe,6.43,161.82,3,3,1,1,1,3.5594,0,1,0
2026-01-01 21:06:10,csrss_svc.exe,77.29,378.17,6,28,7,1,0,6.8181,1,2,1
2026-01-01 15:06:00,notepad.exe,3.64,142.03,6,2,0,0,2,3.6584,0,1,0
2026-01-01 20:12:30,wscript_svc.exe,68.92,331.65,6,26,4,5,1,7.2718,1,3,1
2026-01-01 16:31:20,lsass_helper.exe,39.87,218.93,9,22,6,3,1,7.5952,1,1,1
2026-01-01 16:51:10,csrss_svc.exe,77.34,384.13,3,27,11,3,1,6.656,0,4,1
2026-01-01 16:13:10,teams.exe,18.03,102.05,3,1,0,0,5,2.5074,0,0,0
2026-01-01 20:13:00,lsass_helper.exe,53.66,291.49,9,22,7,3,1,7.4929,1,1,1
2026-01-01 21:30:10,taskhost_helper.exe,76.33,153.81,9,26,7,2,1,6.9763,1,1,1
2026-01-01 11:49:30,cmd.exe,13.64,139.81,2,2,0,0,2,2.8483,0,0,0
2026-01-01 23:25:10,taskhost_helper.exe,79.18,224.56,11,24,2,3,0,7.3822,1,4,1
2026-01-01 13:08:10,teams.exe,20.82,159.94,9,3,0,0,4,4.3357,0,0,0
2026-01-01 14:39:40,powershell.exe,10.92,41.48,5,4,0,0,2,2.0367,0,1,0
2026-01-01 12:43:10,teams.exe,13.9,182.35,3,1,1,2,0,3.5208,0,0,0
2026-01-01 23:27:10,wmiprvse_helper.exe,33.0,166.44,9,31,1,3,0,7.3321,1,2,1
2026-01-01 15:03:30,notepad.exe,2.12,194.43,5,1,0,0,4,2.8393,0,0,0
2026-01-01 19:45:30,wmiprvse_helper.exe,83.13,299.43,6,24,8,6,2,7.5372,1,1,1
2026-01-01 17:26:50,taskhost_helper.exe,82.33,263.05,5,25,5,3,0,7.6937,1,2,1
2026-01-01 11:09:00,slack.exe,7.29,50.21,6,0,1,0,1,1.3553,0,0,0
2026-01-01 15:55:20,winword.exe,14.83,40.38,2,0,1,0,0,2.5473,0,3,0
2026-01-01 23:45:10,taskhost_helper.exe,84.39,134.65,6,32,9,3,0,8.0,1,4,1
2026-01-01 12:56:20,acrobat.exe,6.65,32.79,2,2,1,2,0,3.4271,0,0,0
2026-01-01 20:33:50,wmiprvse_helper.exe,89.46,138.85,3,18,4,9,0,7.3418,1,0,1
2026-01-01 16:05:30,excel.exe,17.4,118.75,7,2,0,1,3,3.3393,0,0,0
2026-01-01 19:43:20,svc_update32.exe,47.68,366.24,11,31,4,3,0,8.0,1,2,1
2026-01-01 23:19:10,wscript_svc.exe,45.21,332.71,9,18,7,3,1,6.8814,1,2,1
2026-01-01 10:18:50,acrobat.exe,6.88,159.87,4,0,1,0,1,2.3023,0,1,0
2026-01-01 11:45:10,chrome.exe,24.05,107.23,4,2,1,0,2,3.5299,0,0,0
2026-01-01 16:56:50,taskhost_helper.exe,68.44,274.59,10,41,3,3,2,7.5155,1,1,1
2026-01-01 14:10:20,winword.exe,19.99,72.31,9,2,0,1,1,2.8209,0,1,0
2026-01-01 14:57:30,explorer.exe,24.06,132.41,9,3,0,0,2,2.7234,0,1,0
2026-01-01 18:59:50,winlogon_svc.exe,55.78,148.58,10,26,4,4,1,7.4958,0,2,1
2026-01-01 08:13:10,teams.exe,5.99,118.22,5,1,0,1,3,2.7386,0,1,0
2026-01-01 22:03:30,taskhost_helper.exe,39.24,117.81,6,28,7,2,0,7.146,1,4,1
2026-01-01 08:33:50,acrobat.exe,16.33,72.31,2,4,0,0,5,1.6817,0,2,0
2026-01-01 18:44:00,syswow64svc.exe,43.3,151.9,4,30,3,4,0,8.0,0,0,1
2026-01-01 10:04:10,firefox.exe,19.25,84.04,5,2,0,2,2,2.2725,0,0,0
2026-01-01 15:12:10,powershell.exe,16.5,65.45,5,3,0,0,0,1.8979,0,0,0
2026-01-01 17:46:00,rundll32_helper.exe,53.85,263.32,7,24,4,5,1,7.1647,1,2,1
2026-01-01 08:01:30,slack.exe,2.08,103.97,10,3,0,1,1,1.393,0,2,0
2026-01-02 00:04:50,winlogon_svc.exe,67.74,173.43,4,16,3,5,1,6.5062,1,3,1
2026-01-01 18:22:40,rundll32_helper.exe,46.17,222.39,6,26,7,4,2,7.8345,1,0,1
2026-01-01 14:48:30,notepad.exe,19.82,173.57,2,1,0,0,2,2.9838,0,0,0
2026-01-01 13:34:40,powershell.exe,13.89,172.22,4,2,0,1,1,1.7356,0,1,0
2026-01-01 15:49:40,powershell.exe,4.24,135.6,4,5,0,1,0,3.4412,0,1,0
2026-01-01 08:48:20,outlook.exe,4.97,111.22,4,3,0,0,1,3.6171,0,0,0
2026-01-01 16:30:40,syswow64svc.exe,86.1,210.58,4,23,5,3,0,7.2776,1,1,1
2026-01-01 16:13:00,excel.exe,8.14,182.42,4,2,0,0,1,0.0852,0,1,0
2026-01-02 00:34:10,wscript_svc.exe,63.41,214.82,5,27,9,4,3,7.9034,1,1,1
2026-01-01 15:29:00,slack.exe,8.01,88.25,3,7,1,0,3,4.4211,0,0,0
2026-01-01 12:01:40,firefox.exe,20.94,118.21,2,2,0,0,4,2.4006,0,2,0
2026-01-01 22:57:50,csrss_svc.exe,47.79,382.17,5,22,3,3,3,6.6488,1,5,1
2026-01-01 09:59:40,powershell.exe,22.21,67.05,2,3,0,3,3,3.323,0,0,0
2026-01-01 10:51:40,firefox.exe,12.37,81.92,3,2,0,0,1,3.8958,0,1,0
2026-01-01 12:59:00,slack.exe,8.39,167.98,3,0,0,0,4,1.4821,0,0,0
2026-01-01 10:05:10,chrome.exe,15.16,46.68,7,2,0,1,3,2.4854,0,1,0
2026-01-01 16:09:30,cmd.exe,7.22,154.07,8,3,0,0,2,0.3341,0,2,0
2026-01-01 17:20:20,conhost_srv.exe,46.07,164.9,5,19,9,6,0,7.5549,1,2,1
2026-01-01 11:21:10,powerpnt.exe,3.15,151.83,3,5,2,0,1,1.9275,0,1,0
2026-01-01 10:47:50,winword.exe,21.46,113.2,4,2,0,2,1,2.8703,0,0,0
2026-01-01 17:05:30,wmiprvse_helper.exe,71.0,322.79,7,25,6,7,0,7.3677,1,1,1
2026-01-01 21:31:30,winlogon_svc.exe,85.4,99.17,8,22,5,3,2,6.8684,1,1,1
2026-01-01 20:42:50,csrss_svc.exe,35.99,317.1,8,14,5,5,2,7.4276,1,3,1
2026-01-01 14:11:50,code.exe,12.98,62.12,3,0,0,0,4,3.6152,0,0,0
2026-01-01 15:39:40,powershell.exe,15.32,164.03,4,4,0,1,2,2.5225,0,0,0
2026-01-01 12:03:20,outlook.exe,6.65,88.18,5,1,0,1,1,2.692,0,0,0
2026-01-01 15:49:00,slack.exe,22.11,103.41,5,2,0,0,3,3.1616,0,1,0
2026-01-01 12:01:30,slack.exe,23.17,89.82,7,1,0,2,5,2.9876,0,3,0
2026-01-01 18:18:10,winlogon_svc.exe,45.1,271.08,5,19,6,5,3,7.2511,1,0,1
2026-01-01 20:44:00,syswow64svc.exe,37.25,347.28,8,21,9,0,2,8.0,1,4,1
2026-01-01 08:33:30,notepad.exe,23.83,165.7,9,2,0,0,4,2.323,0,0,0
2026-01-01 14:04:00,slack.exe,6.15,56.32,9,4,0,0,2,3.3723,0,0,0
2026-01-01 15:17:10,powershell.exe,4.62,128.77,9,1,0,0,1,2.7723,0,2,0
2026-01-01 19:03:20,svc_update32.exe,55.89,397.15,5,26,1,6,3,7.9745,1,2,1
2026-01-01 08:53:50,acrobat.exe,18.83,181.69,5,2,1,1,1,1.1006,0,1,0
2026-01-01 20:22:20,syswow64svc.exe,50.81,396.84,16,20,7,6,2,7.7883,1,4,1
2026-01-01 14:40:00,explorer.exe,2.24,130.71,1,2,0,2,3,4.4067,0,1,0
2026-01-01 09:54:40,powershell.exe,5.13,76.17,5,5,2,0,1,2.6479,0,0,0
2026-01-01 09:49:20,code.exe,22.13,53.62,2,2,0,1,2,1.7002,0,0,0
2026-01-01 18:19:20,rundll32_helper.exe,74.5,316.79,9,22,4,5,1,7.5693,1,3,1
2026-01-01 20:55:50,wscript_svc.exe,71.75,235.03,12,27,4,3,2,6.8726,1,2,1
2026-01-01 20:09:10,wscript_svc.exe,42.54,198.06,8,31,4,10,3,7.7377,1,4,1
2026-01-01 13:28:20,outlook.exe,21.83,59.07,6,3,0,0,2,0.0,0,1,0
2026-01-01 12:51:40,firefox.exe,14.42,61.65,6,0,0,0,2,2.7673,0,2,0
2026-01-01 08:16:00,notepad.exe,15.85,187.53,4,2,0,1,3,3.4081,0,1,0
2026-01-01 15:59:00,slack.exe,1.11,157.62,2,0,0,1,2,4.4359,0,1,0
2026-01-01 21:22:50,csrss_svc.exe,58.97,98.16,8,23,12,4,1,6.5899,1,2,1
2026-01-01 09:14:50,svchost.exe,1.62,148.23,4,3,0,0,2,1.326,0,0,0
2026-01-01 11:25:50,outlook.exe,2.05,195.41,2,1,0,0,1,1.4789,0,1,0
2026-01-01 17:50:20,conhost_srv.exe,58.15,364.8,10,25,4,5,1,8.0,1,0,1
2026-01-01 20:02:20,syswow64svc.exe,82.97,189.38,4,25,4,6,0,7.2056,1,1,1
2026-01-01 20:41:10,csrss_svc.exe,70.53,227.82,6,25,8,2,0,7.9785,1,0,1
2026-01-01 16:42:00,conhost_srv.exe,52.76,245.89,15,24,2,1,0,7.3946,1,0,1
2026-01-01 14:11:30,slack.exe,16.67,57.17,6,2,0,0,2,2.1849,0,0,0
2026-01-01 12:34:10,firefox.exe,23.82,185.31,4,3,0,0,0,1.5539,0,0,0
2026-01-01 13:03:50,acrobat.exe,2.22,161.75,4,2,0,0,0,2.4302,0,0,0
2026-01-01 17:25:30,wmiprvse_helper.exe,70.53,362.49,8,28,6,4,1,7.7524,1,2,1
2026-01-01 21:32:50,csrss_svc.exe,79.22,312.45,8,35,4,3,2,6.9797,1,3,1
2026-01-01 14:59:50,svchost.exe,3.82,41.01,5,1,1,0,1,1.8662,0,0,0
2026-01-01 16:50:20,conhost_srv.exe,62.83,219.12,10,25,4,4,1,7.9588,1,4,1
2026-01-01 13:54:30,cmd.exe,11.15,186.08,2,1,1,0,0,2.211,0,0,0
2026-01-01 08:29:30,cmd.exe,10.98,130.13,4,1,0,0,0,2.6134,0,0,0
2026-01-01 08:22:10,powershell.exe,8.17,124.36,4,2,1,1,2,0.7435,0,0,0
2026-01-01 08:16:50,code.exe,9.53,89.31,7,0,0,0,2,3.0831,0,1,0
2026-01-01 23:29:20,rundll32_helper.exe,30.36,382.31,4,21,5,7,0,6.9658,0,2,1
2026-01-01 15:19:30,cmd.exe,13.59,141.74,4,0,0,0,2,1.4133,0,0,0
2026-01-01 18:57:40,rundll32_helper.exe,56.38,223.6,5,17,3,4,2,6.8766,1,2,1
2026-01-01 16:46:40,svc_update32.exe,71.85,293.26,8,23,6,3,1,7.2585,1,3,1
2026-01-01 15:41:00,notepad.exe,16.96,53.18,4,1,1,0,2,2.752,0,0,0
2026-01-01 16:00:50,outlook.exe,5.23,115.41,7,1,0,0,0,2.4892,0,0,0
2026-01-01 16:24:50,winlogon_svc.exe,64.31,156.67,7,20,3,1,2,7.7647,1,0,1
2026-01-01 10:29:10,firefox.exe,7.23,196.53,2,1,1,0,3,1.225,0,0,0
2026-01-01 15:15:30,excel.exe,6.41,171.23,5,3,0,0,1,3.1048,0,2,0
2026-01-01 20:07:00,conhost_srv.exe,37.14,367.63,8,22,7,7,1,6.9696,1,0,1
2026-01-01 15:58:30,notepad.exe,16.09,138.94,4,2,0,0,2,1.9206,0,1,0
2026-01-01 19:04:40,lsass_helper.exe,65.95,241.59,5,27,3,4,0,7.7484,1,4,1
2026-01-01 13:13:20,outlook.exe,20.14,195.24,6,1,0,1,2,2.986,0,1,0
2026-01-01 12:03:30,notepad.exe,21.16,71.53,7,1,0,0,5,2.2369,0,2,0
2026-01-01 12:16:10,powerpnt.exe,17.56,39.2,8,2,0,1,3,3.64,0,0,0
2026-01-01 17:06:30,winlogon_svc.exe,69.0,357.91,11,25,5,3,0,6.9119,1,4,1
2026-01-01 09:06:20,acrobat.exe,12.11,47.35,2,1,1,0,2,1.0894,0,1,0
2026-01-01 13:31:50,code.exe,9.37,136.94,8,2,0,0,0,4.7884,0,3,0
2026-01-01 19:00:40,syswow64svc.exe,59.15,101.78,8,25,2,4,1,6.8792,1,1,1
2026-01-01 12:55:50,outlook.exe,21.44,175.6,3,3,0,2,2,3.7588,0,0,0
2026-01-01 17:09:40,lsass_helper.exe,85.11,264.99,11,24,11,4,1,7.1586,1,2,1
2026-01-02 00:22:50,csrss_svc.exe,70.99,324.46,1,20,2,2,1,7.1979,1,3,1
2026-01-01 09:06:40,firefox.exe,17.76,133.49,8,2,0,0,2,2.4777,0,1,0
2026-01-01 22:40:00,svc_update32.exe,64.05,157.11,8,33,3,4,1,6.8505,1,2,1
2026-01-01 20:30:50,wscript_svc.exe,51.05,199.52,7,26,3,3,1,7.0993,1,3,1
2026-01-01 16:12:10,powershell.exe,17.37,139.73,9,1,1,0,2,2.3784,0,0,0
2026-01-01 10:31:40,firefox.exe,17.02,46.6,10,2,1,0,2,1.4501,0,0,0
2026-01-01 10:43:40,powerpnt.exe,4.43,122.62,7,1,0,1,3,4.3268,0,0,0
2026-01-01 19:36:50,taskhost_helper.exe,49.11,333.89,14,34,4,2,1,8.0,1,2,1
2026-01-01 13:22:50,winword.exe,3.53,131.73,3,1,0,1,6,4.1764,0,2,0
2026-01-01 12:58:30,notepad.exe,15.06,142.62,5,0,0,0,4,0.8208,0,0,0
2026-01-01 20:11:10,csrss_svc.exe,48.61,174.23,13,33,6,4,0,7.3625,1,0,1
2026-01-01 22:43:40,conhost_srv.exe,40.85,101.04,6,21,4,1,1,7.2468,1,5,1
2026-01-01 08:01:00,notepad.exe,8.34,128.47,8,1,0,0,1,1.3112,0,1,0
2026-01-01 20:22:30,wscript_svc.exe,49.56,247.28,12,22,6,2,0,7.2599,1,2,1
2026-01-01 13:21:40,firefox.exe,1.19,32.94,1,3,0,0,2,3.4735,0,0,0
2026-01-01 10:21:20,acrobat.exe,18.23,149.04,3,3,0,0,3,0.5537,0,1,0
2026-01-01 19:43:10,winlogon_svc.exe,68.94,103.79,5,20,3,5,0,7.3778,1,2,1
2026-01-01 20:15:50,wscript_svc.exe,61.08,220.14,13,28,6,6,0,7.464,1,1,1
2026-01-01 16:37:50,csrss_svc.exe,37.87,267.83,11,20,6,7,2,7.5973,1,2,1
2026-01-01 12:55:00,explorer.exe,7.25,136.14,5,2,0,1,2,1.5184,0,0,0
2026-01-01 10:25:40,teams.exe,12.56,96.97,8,3,0,0,2,2.3071,0,0,0
2026-01-01 17:39:20,rundll32_helper.exe,78.74,191.07,5,31,6,3,3,6.8894,1,1,1
2026-01-01 08:47:40,chrome.exe,13.47,184.23,9,0,0,0,0,1.9919,0,0,0
2026-01-01 17:25:50,wscript_svc.exe,52.33,90.92,5,34,8,2,1,7.4551,1,0,1
2026-01-01 18:46:10,csrss_svc.exe,41.46,156.99,12,15,3,3,1,7.1193,1,1,1
